"By default, the Item Name is set as per the Item Code entered. If you want Items to be named by a","Standart olaraq, Material Adı daxil edilmiş Material Koduna uyğun təyin edilir. Əgər Materialların başqa cür adlandırılmasını istəyirsinizsə"
Set a Default Warehouse for Inventory Transactions. This will be fetched into the Default Warehouse in the Item master.,İnventar Əməliyyatları üçün Əsas Anbar təyin edin. Bu, Material kartındakı Əsas Anbar sahəsinə gətiriləcək.
"This will allow stock items to be displayed in negative values. Using this option depends on your use case. With this option unchecked, the system warns before obstructing a transaction that is causing negative stock.","Bu, stok materiallarının mənfi dəyərlərdə göstərilməsinə icazə verəcək. Bu seçimdən istifadə istifadə halınızdan asılıdır. Bu seçim işarələnmədikdə, sistem mənfi stoka səbəb olan əməliyyatı əngəlləməzdən əvvəl xəbərdarlıq edir."
Choose between FIFO and Moving Average Valuation Methods. Click,FIFO və Hərəkətli Orta Qiymətləndirmə Metodları arasında seçim edin. Klikləyin
to know more about them.,onlar haqqında daha çox öyrənmək üçün.
Show 'Scan Barcode' field above every child table to insert Items with ease.,Materialları asanlıqla daxil etmək üçün hər alt cədvəlin üzərində 'Barkodu Skan Et' sahəsini göstər.
"Serial numbers for stock will be set automatically based on the Items entered based on first in first out in transactions like Purchase/Sales Invoices, Delivery Notes, etc.","Stok üçün seriya nömrələri, Satınalma/Satış Fakturaları, Çatdırılma Qaimələri və s. kimi əməliyyatlarda daxil edilən Materiallara əsasən ilk girən ilk çıxar prinsipi ilə avtomatik təyin ediləcək."
"If blank, parent Warehouse Account or company default will be considered in transactions","Boşdursa, əməliyyatlarda ana Anbar Hesabı və ya şirkət standartı nəzərə alınacaq"
Service Level Agreement Details,Xidmət Səviyyəsi Müqaviləsi Təfərrüatları
Service Level Agreement Status,Xidmət Səviyyəsi Müqaviləsi Statusu
On Hold Since,Bu tarixdən Gözləmədədir
Total Hold Time,Ümumi Gözləmə Vaxtı
Response Details,Cavab Təfərrüatları
Average Response Time,Orta Cavab Vaxtı
User Resolution Time,İstifadəçi Həll Vaxtı
SLA is on hold since {0},SLA {0} tarixindən gözləmədədir
Pause SLA On Status,SLA-nı Statusda dayandır
Pause SLA On,SLA-nı dayandır
Greetings Section,Salamlama Bölməsi
Greeting Title,Salamlama Başlığı
Greeting Subtitle,Salamlama Alt Başlığı
Youtube ID,Youtube ID
Youtube Statistics,Youtube Statistikası
Views,Baxışlar
Dislikes,Bəyənməmələr
Video Settings,Video Parametrləri
Enable YouTube Tracking,YouTube İzləməni Aktiv et
30 mins,30 dəq
1 hr,1 saat
6 hrs,6 saat
Patient Progress,Pasiyent İrəliləyişi
Targetted,Hədəflənən
Score Obtained,Əldə Edilən Xal
Sessions,Seanslar
Average Score,Orta Xal
Select Assessment Template,Qiymətləndirmə Şablonunu Seçin
out of,bunlardan
Select Assessment Parameter,Qiymətləndirmə Parametrini Seçin
Gender:,Cins:
Contact:,Əlaqə:
Total Therapy Sessions:,Ümumi Terapiya Seansları:
Monthly Therapy Sessions:,Aylıq Terapiya Seansları:
Patient Profile,Pasiyent Profili
Point Of Sale,Satış Nöqtəsi (POS)
Email sent successfully.,E-poçt uğurla göndərildi.
Search by invoice id or customer name,Faktura ID və ya müştəri adı ilə axtarın
Invoice Status,Faktura Statusu
Filter by invoice status,Faktura statusuna görə filtrləyin
Select item group,Material qrupunu seçin
No items found. Scan barcode again.,Material tapılmadı. Barkodu yenidən skan edin.
"Search by customer name, phone, email.","Müştəri adı, telefon, e-poçt ilə axtarın."
Enter discount percentage.,Endirim faizini daxil edin.
Discount cannot be greater than 100%,Endirim 100%-dən çox ola bilməz
Enter customer's email,Müştərinin e-poçtunu daxil edin
Enter customer's phone number,Müştərinin telefon nömrəsini daxil edin
Customer contact updated successfully.,Müştəri əlaqəsi uğurla yeniləndi.
Item will be removed since no serial / batch no selected.,Seriya / partiya nömrəsi seçilmədiyi üçün material silinəcək.
Discount (%),Endirim (%)
You cannot submit the order without payment.,Sifarişi ödənişsiz təsdiq edə bilməzsiniz.
You cannot submit empty order.,Boş sifarişi təsdiq edə bilməzsiniz.
To Be Paid,Ödəniləcək
Create POS Opening Entry,POS Açılış Girişi Yarat
Please add Mode of payments and opening balance details.,Zəhmət olmasa Ödəniş üsullarını və açılış balansı təfərrüatlarını əlavə edin.
Toggle Recent Orders,Son Sifarişləri Aç/Bağla
Save as Draft,Qaralama kimi Saxla
You must add atleast one item to save it as draft.,Qaralama kimi saxlamaq üçün ən azı bir material əlavə etməlisiniz.
There was an error saving the document.,Sənəd yadda saxlanılarkən xəta baş verdi.
You must select a customer before adding an item.,Material əlavə etməzdən əvvəl bir müştəri seçməlisiniz.
Please Select a Company,Zəhmət olmasa bir Şirkət Seçin
Active Leads,Aktiv Potensial Müştərilər
Please Select a Company.,Zəhmət olmasa bir Şirkət Seçin.
BOM Operations Time,BOM Əməliyyat Vaxtı
BOM ID,BOM ID
BOM Item Code,BOM Material Kodu
Time (In Mins),Vaxt (Dəqiqə ilə)
Sub-assembly BOM Count,Alt montaj BOM Sayı
View Type,Görünüş Növü
Total Delivered Amount,Ümumi Çatdırılan Məbləğ
Downtime Analysis,Fasilə Təhlili
Machine,Maşın
Downtime (In Hours),Fasilə (Saatla)
Employee Analytics,İşçi Analitikası
""From date"" can not be greater than or equal to ""To date""",""Başlanğıc tarixi"" ""Bitmə tarixi""ndən böyük və ya bərabər ola bilməz"
Exponential Smoothing Forecasting,Eksponensial Hamarlaşdırma Proqnozlaşdırması
First Response Time for Issues,Problemlər üçün İlk Cavab Vaxtı
First Response Time for Opportunity,Fürsət üçün İlk Cavab Vaxtı
Depreciatied Amount,Amortizasiya Məbləği
Period Based On,Dövr Əsası
Date Based On,Tarix Əsası
{0} and {1} are mandatory,{0} və {1} məcburidir
Consider Accounting Dimensions,Uçot Xüsusiyyətlərini Nəzərə Al
Reserved Quantity for Production,İstehsal üçün Rezerv Edilmiş Miqdar
Projected Quantity,Proqnozlaşdırılan Miqdar
Total Sales Amount,Ümumi Satış Məbləği
Job Card Summary,İş Kartı Xülasəsi
Time Required (In Mins),Tələb Olunan Vaxt (Dəqiqə ilə)
From Posting Date,Qeyd Tarixindən
To Posting Date,Qeyd Tarixinə
No records found,Qeyd tapılmadı
Customer/Lead Name,Müştəri/Potensial Müştəri Adı
Production Planning Report,İstehsal Planlaşdırma Hesabatı
Order Qty,Sifariş Miqdarı
Raw Material Code,Xammal Kodu
Raw Material Name,Xammal Adı
Allotted Qty,Ayrılmış Miqdar
Expected Arrival Date,Gözlənilən Çatdırılma Tarixi
Arrival Quantity,Çatdırılma Miqdarı
Raw Material Warehouse,Xammal Anbarı
Order By,Sifariş Verən
Include Sub-assembly Raw Materials,Alt montaj Xammallarını daxil et
Program wise Fee Collection,Proqram üzrə Ödəniş Yığımı
Fees Collected,Yığılan Ödənişlər
Project Summary,Layihə Xülasəsi
Total Tasks,Ümumi Tapşırıqlar
Tasks Completed,Tamamlanmış Tapşırıqlar
Tasks Overdue,Gecikmiş Tapşırıqlar
Completion,Tamamlanma
Purchase Order Analysis,Satınalma Sifarişi Təhlili
From and To Dates are required.,Başlanğıc və Bitmə Tarixləri tələb olunur.
To Date cannot be before From Date.,Bitmə Tarixi Başlanğıc Tarixindən əvvəl ola bilməz.
Qty to Bill,Faturalandırılacaq Miqdar
Group by Purchase Order,Satınalma Sifarişi üzrə Qruplaşdır
Purchase Value,Satınalma Dəyəri
Total Received Amount,Ümumi Qəbul Edilən Məbləğ
Quality Inspection Summary,Keyfiyyət Yoxlama Xülasəsi
Quoted Amount,Təklif Edilən Məbləğ
Lead Time (Days),Çatdırılma Müddəti (Gün)
Include Expired,Vaxtı Keçənləri Daxil Et
Requested Items to Order and Receive,Sifariş və Qəbul üçün Tələb Olunan Materiallar
Sales Order Analysis,Satış Sifarişi Təhlili
Amount Delivered,Çatdırılan Məbləğ
Delay (in Days),Gecikmə (Günlərlə)
Group by Sales Order,Satış Sifarişi üzrə Qruplaşdır
Sales Value,Satış Dəyəri
Stock Qty vs Serial No Count,Stok Miqdarı vs Seriya Nömrə Sayı
Serial No Count,Seriya Nömrə Sayı
Work Order Summary,İş Sifarişi Xülasəsi
Produce Qty,İstehsal Miqdarı
Lead Time (in mins),Çatdırılma Müddəti (dəqiqə ilə)
Charts Based On,Qrafiklər Əsaslanır
YouTube Interactions,YouTube Qarşılıqlı Əlaqələri
Published Date,Dərc Olunma Tarixi
Barnch,Filial
Select a Company,Bir Şirkət Seçin
Opportunity {0} created,Fürsət {0} yaradıldı
Kindly select the company first,Zəhmət olmasa əvvəlcə şirkəti seçin
Please enter From Date and To Date to generate JSON,JSON yaratmaq üçün zəhmət olmasa Başlanğıc Tarixi və Bitmə Tarixini daxil edin
Download DATEV File,DATEV Faylını Yüklə
Numero has not set in the XML file,Numero XML faylında təyin edilməyib
Inward Supplies(liable to reverse charge),Daxil olan Təchizatlar (əks yüklənməyə məruz qalır)
This is based on the course schedules of this Instructor,Bu, bu Təlimatçının kurs cədvəllərinə əsaslanır
Course and Assessment,Kurs və Qiymətləndirmə
Course {0} has been added to all the selected programs successfully.,Kurs {0} bütün seçilmiş proqramlara uğurla əlavə edildi.
Programs updated,Proqramlar yeniləndi
Program and Course,Proqram və Kurs
{0} or {1} is mandatory,{0} və ya {1} məcburidir
Mandatory Fields,Məcburi Sahələr
Student {0}: {1} does not belong to Student Group {2},Tələbə {0}: {1} Tələbə Qrupu {2}-yə aid deyil
Student Attendance record {0} already exists against the Student {1},Tələbə {1} üçün Tələbə Davamiyyət qeydi {0} artıq mövcuddur
Course and Fee,Kurs və Ödəniş
Not eligible for the admission in this program as per Date Of Birth,Doğum Tarixinə görə bu proqrama qəbul üçün uyğun deyil
Topic {0} has been added to all the selected courses successfully.,Mövzu {0} bütün seçilmiş kurslara uğurla əlavə edildi.
Courses updated,Kurslar yeniləndi
{0} {1} has been added to all the selected topics successfully.,{0} {1} bütün seçilmiş mövzulara uğurla əlavə edildi.
Topics updated,Mövzular yeniləndi
Academic Term and Program,Akademik Dövr və Proqram
Please remove this item and try to submit again or update the posting time.,Zəhmət olmasa bu materialı silin və yenidən təsdiq etməyə çalışın və ya qeyd vaxtını yeniləyin.
Failed to Authenticate the API key.,API açarını təsdiqləmək mümkün olmadı.
Invalid Credentials,Yanlış Giriş Məlumatları
URL can only be a string,URL yalnız mətn ola bilər
"Here is your webhook secret, this will be shown to you only once.","Budur webhook məxviliyiniz, bu sizə yalnız bir dəfə göstəriləcək."
The payment for this membership is not paid. To generate invoice fill the payment details,Bu üzvlük üçün ödəniş edilməyib. Faktura yaratmaq üçün ödəniş təfərrüatlarını doldurun
An invoice is already linked to this document,Bu sənədə artıq bir faktura əlaqələndirilib
No customer linked to member {},Üzv {} ilə heç bir müştəri əlaqələndirilməyib
You need to set <b>Debit Account</b> in Membership Settings,Üzvlük Parametrlərində <b>Debet Hesabı</b> təyin etməlisiniz
You need to set <b>Default Company</b> for invoicing in Membership Settings,Üzvlük Parametrlərində fakturalandırma üçün <b>Əsas Şirkət</b> təyin etməlisiniz
You need to enable <b>Send Acknowledge Email</b> in Membership Settings,Üzvlük Parametrlərində <b>Təsdiq E-poçtu Göndər</b> seçimini aktiv etməlisiniz
Error creating membership entry for {0},{0} üçün üzvlük girişi yaradılarkən xəta baş verdi
A customer is already linked to this Member,Bu Üzvə artıq bir müştəri əlaqələndirilib
End Date must not be lesser than Start Date,Bitmə Tarixi Başlanğıc Tarixindən kiçik olmamalıdır
Employee {0} already has Active Shift {1}: {2},İşçi {0} artıq Aktiv Növbəyə {1} malikdir: {2}
from {0},{0}-dan
to {0},{0}-a qədər
Please set {0} for the Employee or for Department: {1},Zəhmət olmasa İşçi və ya Şöbə {1} üçün {0} təyin edin
Employee Onboarding: {0} is already for Job Applicant: {1},İşçi İşə Qəbulu: {0} artıq İşə Müraciət Edən {1} üçündür
Asset Value Analytics,Aktiv Dəyər Analitikası
Category-wise Asset Value,Kateqoriya üzrə Aktiv Dəyəri
Total Assets,Ümumi Aktivlər
New Assets (This Year),Yeni Aktivlər (Bu İl)
Row #{}: Depreciation Posting Date should not be equal to Available for Use Date.,Sətir #{}: Amortizasiya Qeyd Tarixi İstifadəyə Yararlılıq Tarixinə bərabər olmamalıdır.
Incorrect Date,Yanlış Tarix
Invalid Gross Purchase Amount,Yanlış Ümumi Satınalma Məbləği
There are active maintenance or repairs against the asset. You must complete all of them before cancelling the asset.,Aktivə qarşı aktiv texniki xidmət və ya təmir işləri var. Aktivi ləğv etməzdən əvvəl onların hamısını tamamlamalısınız.
% Complete,% Tamamlandı
Back to Course,Kursa Qayıt
Finish Topic,Mövzunu Bitir
Mins,Dəq
by,tərəfindən
Back to,Geri qayıt
Enrolling...,Qeydiyyatdan keçirilir...
You have successfully enrolled for the program,Siz proqrama uğurla qeydiyyatdan keçdiniz
Enrolled,Qeydiyyatdan keçdi
Watch Intro,Girişə Bax
We're here to help!,Biz kömək etmək üçün buradayıq!
Frequently Read Articles,Tez-tez Oxunan Məqalələr
Please set a default company address,Zəhmət olmasa əsas şirkət ünvanını təyin edin
{0} is not a valid state! Check for typos or enter the ISO code for your state.,{0} etibarlı bir ştat/region deyil! Səhvləri yoxlayın və ya ştatınızın ISO kodunu daxil edin.
Error occured while parsing Chart of Accounts: Please make sure that no two accounts have the same name,Hesablar Planı təhlil edilərkən xəta baş verdi: Zəhmət olmasa heç bir iki hesabın eyni ada malik olmadığından əmin olun
Plaid invalid request error,Plaid yanlış sorğu xətası
Please check your Plaid client ID and secret values,Zəhmət olmasa Plaid müştəri ID və məxfilik dəyərlərinizi yoxlayın
Bank transaction creation error,Bank əməliyyatı yaratma xətası
Unit of Measurement,Ölçü Vahidi
Fiscal Year {0} Does Not Exist,Maliyyə İli {0} Mövcud Deyil
Row # {0}: Returned Item {1} does not exist in {2} {3},Sətir # {0}: Qaytarılan Material {1}, {2} {3}-də mövcud deyil
Valuation type charges can not be marked as Inclusive,Qiymətləndirmə tipli xərclər Daxil olaraq işarələnə bilməz
Insufficient Permissions,Qeyri-kafi İcazələr
You are not allowed to update as per the conditions set in {} Workflow.,{} İş Axınında təyin olunan şərtlərə uyğun olaraq yeniləməyə icazəniz yoxdur.
